Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_sae_input_sae_acts_and_error_k25,Cosine_Sim_sae_input_sae_acts_and_error_k50,Cosine_Sim_sae_input_sae_acts_and_error_k150,Cosine_Sim_sae_input_sae_acts_and_error_k300,Cosine_Sim_sae_diff_sae_acts_and_error_k25,Cosine_Sim_sae_diff_sae_acts_and_error_k50,Cosine_Sim_sae_diff_sae_acts_and_error_k150,Cosine_Sim_sae_diff_sae_acts_and_error_k300,Top_k_Indices,k_value,Cosine_Sim_Input_sae_acts_and_error_k25,Cosine_Sim_Diff_sae_acts_and_error_k25,Cosine_Sim_Input_sae_acts_and_error_k50,Cosine_Sim_Diff_sae_acts_and_error_k50,Cosine_Sim_Input_sae_acts_and_error_k150,Cosine_Sim_Diff_sae_acts_and_error_k150,Cosine_Sim_Input_sae_acts_and_error_k300,Cosine_Sim_Diff_sae_acts_and_error_k300
2,sae_acts_and_error_k300,0.20034575929016346,0.962,0.9923009692038769,0.5333911770249271,0.742,0.8254288274449564,0.5773023962974548,,,,,,,,,"[4795, 6134, 11794, 10305, 11869, 7911, 15528, 245, 1823, 5081, 15033, 15136, 10959, 401, 6088, 4280, 9496, 11881, 5638, 9931, 8163, 6348, 12996, 13665, 11647, 8161, 1762, 11145, 15122, 15744, 15952, 4695, 3415, 8730, 12586, 8576, 11718, 1136, 2736, 9434, 10758, 4346, 1316, 5406, 4742, 4050, 10792, 1975, 9589, 2133, 13482, 3105, 16323, 7755, 16252, 12309, 1193, 12025, 9326, 16058, 3442, 3062, 1037, 1910, 14632, 4512, 6989, 6365, 9565, 12491, 6869, 13056, 9060, 12953, 27, 7286, 14650, 15398, 12736, 7352, 3311, 5474, 6700, 8826, 2024, 6616, 6424, 3235, 8442, 6019, 15537, 8604, 14375, 1559, 10726, 11859, 15377, 6500, 15521, 11440, 8841, 6262, 13666, 4662, 15791, 9360, 14078, 8820, 2417, 4146, 3502, 14929, 5685, 9599, 14204, 10586, 10399, 10077, 6667, 5267, 2469, 1856, 8218, 9884, 4237, 7684, 195, 9809, 16045, 11053, 8699, 7505, 15850, 10839, 10805, 10830, 10837, 10831, 10832, 10838, 10833, 10834, 10835, 10836, 10817, 10863, 10806, 10807, 10808, 10809, 10810, 10811, 10812, 10813, 10814, 10815, 10816, 10829, 10818, 10819, 10820, 10821, 10822, 10823, 10824, 10825, 10826, 10827, 10828, 10892, 10903, 10902, 10901, 10900, 10899, 10898, 10897, 10896, 10895, 10894, 10893, 10904, 10891, 10890, 10889, 10888, 10887, 10886, 10885, 10884, 10864, 10861, 10862, 10852, 10841, 10842, 10843, 10844, 10845, 10846, 10847, 10848, 10849, 10850, 10851, 10840, 10883, 10913, 10912, 10911, 10910, 10909, 10908, 10907, 10906, 10905, 10935, 10965, 10942, 10941, 10940, 10966, 10967, 10939, 10938, 10937, 10936, 10964, 10968, 10934, 10983, 10933, 10932, 10969, 10931, 10970, 10930, 10954, 10949, 10950, 10951, 10952, 10948, 10947, 10953, 10946, 10945, 10944, 10971, 10955, 10956, 10957, 10958, 10960, 10943, 10961, 10962, 10963, 10794, 10919, 10982, 10918, 11014, 10917, 10916, 10915, 10853, 10791, 10793, 10981, 10795, 10796, 10797, 10798, 10799, 10800, 10801, 10802, 10803, 10923, 10929, 10972, 10928, 10927, 10926, 10925, 10973, 10974, 10924, 10804, 10922, 10921, 10975, 10976, 10977, 10978, 10920, 10979, 10980, 10866]",300.0,,,,,,,0.6921757459640503,0.8337249755859375
3,sae_input,0.1644796573249823,0.9685,0.9951906922043011,0.6567750106811837,0.712,0.7953904798513678,0.5552653074264526,0.6146004796028137,0.6326582431793213,0.6661086678504944,0.6708189845085144,,,,,,,,,,,,,,
3,sae_diff,0.2187363098356989,0.9625,0.9939886152713774,0.6134843734588099,0.712,0.7728233711320392,0.6177218556404114,,,,,0.9331575632095337,0.9091280698776245,0.8620139956474304,0.8568358421325684,,,,,,,,,,
3,sae_acts_post,0.5068237246240156,0.781,0.839667738735279,0.5512148174015559,0.718,0.7835383432635019,0.1457575261592865,,,,,,,,,,,,,,,,,,
3,sae_acts_and_error_k25,0.20194457349584627,0.9645,0.9929925515232975,0.5950099671791527,0.72,0.7953424306489845,0.5898832082748413,,,,,,,,,"[6134, 11869, 4795, 15033, 10305, 14004, 9496, 7911, 11718, 15528, 8163, 6088, 8302, 9931, 5638, 1823, 3415, 12586, 6348, 15136, 3062, 4280, 1316, 1762, 245]",25.0,0.6146004796028137,0.9331575632095337,,,,,,
3,sae_acts_and_error_k50,0.19788554508100545,0.9635,0.9930575556835638,0.5981793626778045,0.718,0.7972804151451086,0.5827491879463196,,,,,,,,,"[6134, 11869, 4795, 15033, 10305, 14004, 9496, 7911, 11718, 15528, 8163, 6088, 8302, 9931, 5638, 1823, 3415, 12586, 6348, 15136, 3062, 4280, 1316, 1762, 245, 5448, 11881, 7755, 12736, 10959, 15952, 4512, 3442, 4146, 15122, 27, 6262, 8218, 10726, 11794, 2133, 15744, 10586, 1559, 3105, 9124, 10758, 11647, 1172, 15791]",50.0,,,0.6326582431793213,0.9091280698776245,,,,
3,sae_acts_and_error_k150,0.1962992156792119,0.9595,0.9927135336661546,0.5955597180724961,0.728,0.8023255813953487,0.5763506293296814,,,,,,,,,"[6134, 11869, 4795, 15033, 10305, 14004, 9496, 7911, 11718, 15528, 8163, 6088, 8302, 9931, 5638, 1823, 3415, 12586, 6348, 15136, 3062, 4280, 1316, 1762, 245, 5448, 11881, 7755, 12736, 10959, 15952, 4512, 3442, 4146, 15122, 27, 6262, 8218, 10726, 11794, 2133, 15744, 10586, 1559, 3105, 9124, 10758, 11647, 1172, 15791, 4346, 1193, 13665, 12309, 8841, 4605, 993, 12637, 4237, 6989, 8730, 4621, 6424, 1910, 16317, 12809, 6365, 16323, 4037, 8576, 14929, 4742, 923, 13056, 12025, 6869, 3311, 15521, 7505, 8826, 1068, 14096, 14650, 14145, 14737, 9326, 6500, 1856, 6700, 8595, 12475, 5406, 5474, 1260, 4799, 7286, 1786, 16252, 9589, 15101, 1037, 3267, 14078, 15537, 10686, 3552, 1975, 195, 9060, 1334, 8540, 3508, 9293, 13589, 12953, 10399, 2024, 10792, 8604, 2704, 15398, 5685, 7978, 10603, 127, 63, 128, 129, 31, 64, 130, 131, 65, 132, 133, 15, 32, 66, 134, 135, 67, 136, 137, 33, 68, 138, 139, 69, 140, 141]",150.0,,,,,0.6661086678504944,0.8620139956474304,,
3,sae_acts_and_error_k300,0.19568168009733686,0.961,0.9927295346902202,0.5923178336639678,0.722,0.8037029918636684,0.5759153962135315,,,,,,,,,"[6134, 11869, 4795, 15033, 10305, 14004, 9496, 7911, 11718, 15528, 8163, 6088, 8302, 9931, 5638, 1823, 3415, 12586, 6348, 15136, 3062, 4280, 1316, 1762, 245, 5448, 11881, 7755, 12736, 10959, 15952, 4512, 3442, 4146, 15122, 27, 6262, 8218, 10726, 11794, 2133, 15744, 10586, 1559, 3105, 9124, 10758, 11647, 1172, 15791, 4346, 1193, 13665, 12309, 8841, 4605, 993, 12637, 4237, 6989, 8730, 4621, 6424, 1910, 16317, 12809, 6365, 16323, 4037, 8576, 14929, 4742, 923, 13056, 12025, 6869, 3311, 15521, 7505, 8826, 1068, 14096, 14650, 14145, 14737, 9326, 6500, 1856, 6700, 8595, 12475, 5406, 5474, 1260, 4799, 7286, 1786, 16252, 9589, 15101, 1037, 3267, 14078, 15537, 10686, 3552, 1975, 195, 9060, 1334, 8540, 3508, 9293, 13589, 12953, 10399, 2024, 10792, 8604, 2704, 15398, 5685, 7978, 10603, 10838, 10839, 10837, 10840, 10811, 10841, 10842, 10813, 10812, 10859, 10843, 10814, 10824, 10833, 10832, 10831, 10830, 10829, 10828, 10827, 10826, 10825, 10834, 10836, 10835, 10823, 10822, 10821, 10820, 10819, 10818, 10817, 10816, 10815, 10892, 10905, 10904, 10903, 10902, 10901, 10900, 10899, 10898, 10897, 10896, 10895, 10894, 10893, 10906, 10891, 10890, 10889, 10865, 10872, 10871, 10870, 10869, 10868, 10867, 10866, 10990, 10919, 10845, 10846, 10847, 10848, 10849, 10850, 10851, 10852, 10853, 10854, 10855, 10856, 10888, 10844, 10918, 10917, 10916, 10915, 10914, 10913, 10912, 10911, 10910, 10909, 10908, 10907, 10957, 10968, 10967, 10966, 10965, 10964, 10963, 10962, 10961, 10960, 10958, 10969, 10956, 10955, 10954, 10953, 10952, 10951, 10950, 10949, 10948, 10947, 10980, 11019, 10989, 10988, 10987, 10986, 10985, 10984, 10983, 10982, 10981, 10946, 10979, 10978, 10977, 10976, 10975, 10974, 10973, 10972, 10971, 10970, 10799, 10924, 10923, 10922, 10921, 10857, 10794, 10795, 10796, 10797, 10798, 10925, 10800, 10801, 10802, 10803, 10804, 10805, 10806, 10807, 10808, 10809, 10935, 10945, 10944, 10943, 10942, 10941, 10940, 10939, 10938, 10937, 10936, 10810, 10934, 10933, 10932, 10931, 10930, 10929, 10928, 10927, 10926, 10860]",300.0,,,,,,,0.6708189845085144,0.8568358421325684
4,sae_input,0.16843313331241488,0.9615,0.9947607432764205,0.6386557549555664,0.736,0.7939504571584122,0.5509056448936462,0.6234034299850464,0.6528581976890564,0.6806385517120361,0.6848626136779785,,,,,,,,,,,,,,
4,sae_diff,0.21988104764114594,0.9645,0.9944937301927795,0.6142023261390716,0.738,0.771532881779315,0.6187871694564819,,,,,0.9260351061820984,0.8897191286087036,0.8576977252960205,0.8512729406356812,,,,,,,,,,
