Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
44,sae_diff,0.07067369629948951,0.9975,0.99995374995375,1.352343847392544,0.71,0.7689243027888448,6.541613578796387,0.5810574889183044,0.6399931907653809,0.8855804204940796,
44,sae_acts_post,0.5225624240911002,0.73225,0.81991556991557,0.5588584201239641,0.706,0.7856685706971311,0.20190675556659698,,,,
44,sae_acts_and_error,0.06933698764473321,0.99675,0.99990574990575,1.2625183938245714,0.722,0.7810524968399494,6.476619720458984,0.5810574889183044,0.6399931907653809,0.8855804204940796,"[12583, 1191, 1135, 8035, 6256, 3971, 4491, 8418, 9326, 15249, 11344, 2086, 6936, 10837, 15721, 11187, 6532, 6669, 1301, 6007, 9085, 9672, 4425, 14767, 16182, 14305, 14348, 10297, 7161, 12799, 4688, 1842, 10302, 4302, 183, 12330, 7029, 4501, 12939, 6347, 7659, 2849, 12328, 1775, 12126, 107, 14593, 9496, 14418, 14065, 7135, 8409, 9290, 3141, 3019, 15521, 11841, 13019, 15864, 14553, 15885, 2993, 9805, 4581, 815, 12025, 5181, 5209, 14694, 1778, 9252, 15816, 13226, 8699, 7733, 1608, 9993, 14087, 5060, 14868, 14078, 5773, 12073, 12919, 9920, 1155, 12386, 6124, 9084, 9848, 15098, 956, 6607, 947, 12790, 11471, 6837, 7886, 354, 5406]"
45,sae_input,0.06135256483260253,0.999,0.9999852498672487,1.4818601440591703,0.707,0.7549647149189483,6.350316047668457,0.6271181702613831,0.6790000796318054,0.8944051861763,
45,sae_diff,0.059642116147387896,0.999,0.9999982499842498,1.7057799278369796,0.687,0.722744075146821,6.326929569244385,0.6271181702613831,0.6790000796318054,0.8944051861763,
45,sae_acts_post,0.5166741651399379,0.7345,0.825542679884119,0.5783968665949129,0.685,0.7635459506168889,0.19856707751750946,,,,
45,sae_acts_and_error,0.05841703851262101,0.99975,0.99999924999325,1.5984598302731425,0.7,0.7397345217711351,6.282210826873779,0.6271181702613831,0.6790000796318054,0.8944051861763,"[12583, 3971, 1135, 1191, 6256, 11187, 4501, 815, 11344, 10837, 7161, 4491, 2086, 11841, 15249, 14767, 4302, 8409, 6532, 4425, 8035, 16182, 2849, 15721, 12073, 14348, 6936, 9672, 14305, 6669, 9326, 12126, 8418, 1301, 13019, 12799, 14065, 4581, 7135, 1842, 7029, 9252, 807, 10066, 14015, 5181, 9085, 14593, 9290, 15521, 14553, 12025, 14418, 3141, 2077, 1775, 7886, 3019, 1778, 2915, 1655, 2993, 7733, 9805, 12330, 3868, 5846, 6124, 6837, 12955, 6093, 13226, 12288, 15885, 15816, 12616, 14773, 5406, 10302, 9848, 10297, 12919, 8317, 13665, 107, 3484, 12328, 7659, 8697, 15906, 9496, 14087, 13666, 5060, 3821, 13510, 12061, 11009, 15864, 15098]"
46,sae_input,0.07243036609095384,0.996,0.9998832383238324,1.221230865315526,0.726,0.7837580128205128,6.476071357727051,0.6076139211654663,0.6699090600013733,0.8969273567199707,
46,sae_diff,0.06934237426803253,0.996,0.9999057405740573,1.412421619682318,0.72,0.7600641025641026,6.484395980834961,0.6076139211654663,0.6699090600013733,0.8969273567199707,
46,sae_acts_post,0.5284538419210603,0.7355,0.8155280528052806,0.5366530102263921,0.718,0.8076802884615385,0.19153079390525818,,,,
46,sae_acts_and_error,0.0684979604041158,0.99725,0.9999367436743675,1.3259106903395228,0.74,0.7713822115384616,6.476189136505127,0.6076139211654663,0.6699090600013733,0.8969273567199707,"[12583, 1191, 6256, 9496, 15249, 3971, 8418, 1135, 11187, 4491, 10837, 4501, 11344, 15721, 6669, 7135, 8035, 14305, 4425, 11841, 9672, 15906, 183, 107, 12386, 9085, 16182, 10297, 7733, 1775, 815, 3141, 1301, 2086, 6532, 8409, 2077, 3484, 6936, 12799, 12330, 7659, 2849, 3019, 12126, 12328, 12616, 1778, 14348, 5060, 7161, 7029, 362, 354, 2993, 5181, 4302, 15885, 12073, 13226, 15020, 2915, 14553, 12025, 9252, 4581, 10302, 14593, 14767, 12919, 15816, 2644, 14065, 10066, 15098, 6007, 14418, 4010, 956, 15864, 16164, 8317, 8751, 15521, 14087, 9993, 16372, 6837, 1067, 12939, 1155, 13718, 9712, 5055, 14694, 13019, 807, 13097, 11471, 12427]"
47,sae_input,0.06789676613281312,0.9955,0.9999407307967783,1.3529421329279347,0.721,0.7720663921770458,6.438401222229004,0.6014944911003113,0.6515560150146484,0.8919854164123535,
47,sae_diff,0.06815441499285499,0.99775,0.9999739915732697,1.4907961643082,0.709,0.7514193579516212,6.455934524536133,0.6014944911003113,0.6515560150146484,0.8919854164123535,
47,sae_acts_post,0.5217371070896465,0.73975,0.8209754960607237,0.5679251426396145,0.695,0.7790666816778178,0.19394594430923462,,,,
47,sae_acts_and_error,0.06510073169580882,0.9975,0.9999777427886635,1.4325645330141155,0.728,0.7616524060730829,6.3875226974487305,0.6014944911003113,0.6515560150146484,0.8919854164123535,"[12583, 1191, 11841, 11344, 6256, 11187, 3971, 4491, 8418, 1135, 2086, 4425, 10837, 7161, 16182, 1301, 2849, 6669, 8035, 9326, 14767, 5181, 6936, 12126, 7135, 15249, 15721, 14305, 9085, 12799, 107, 4501, 861, 10297, 12073, 12330, 7659, 7029, 2077, 8409, 6007, 12328, 362, 4302, 14418, 9672, 2993, 14065, 12919, 5060, 1842, 14593, 9496, 14694, 815, 9252, 14348, 15885, 15521, 807, 3019, 4581, 6532, 6837, 9848, 7733, 10302, 13226, 15864, 12939, 9290, 9805, 8699, 12025, 6093, 4196, 11471, 12790, 15816, 9787, 2915, 14553, 3141, 1778, 5055, 5846, 1608, 5406, 15098, 14078, 14868, 14087, 956, 10066, 16016, 12288, 12386, 3170, 14773, 5209]"
48,sae_input,0.07243187638977133,0.9975,0.99988899997225,1.2827484107389273,0.735,0.7817511270045081,6.51531982421875,0.6130035519599915,0.6579064130783081,0.8993099927902222,
48,sae_diff,0.07084085354482149,0.997,0.9999442499860625,1.3493760535918777,0.728,0.7771671086684346,6.548165321350098,0.6130035519599915,0.6579064130783081,0.8993099927902222,
48,sae_acts_post,0.5261432120960976,0.73375,0.8178759544689886,0.541047006839053,0.725,0.8004232016928068,0.1964157223701477,,,,
48,sae_acts_and_error,0.06838470577632355,0.99675,0.9999727499931875,1.295025501604567,0.731,0.7821951287805151,6.52271032333374,0.6130035519599915,0.6579064130783081,0.8993099927902222,"[12583, 1191, 3971, 6256, 8418, 4491, 1135, 15249, 11344, 11187, 11841, 8035, 6669, 12799, 10837, 4425, 815, 7135, 8409, 15721, 6936, 9496, 1301, 10302, 2086, 2849, 16182, 4501, 4302, 14305, 7029, 5846, 6532, 14348, 1608, 14767, 7161, 10297, 5060, 9326, 12330, 12126, 5181, 14065, 12328, 1842, 15864, 16164, 9252, 807, 15521, 3141, 9085, 10066, 15906, 107, 15816, 1778, 12025, 4581, 14593, 6645, 2915, 12386, 6124, 15885, 6837, 9848, 3019, 14694, 14553, 1775, 6007, 9672, 13510, 14087, 13226, 956, 6607, 12073, 1155, 9290, 354, 362, 2644, 2993, 9828, 1995, 5209, 6110, 6347, 15098, 12939, 9920, 16016, 11471, 4196, 6093, 5406, 14773]"
49,sae_input,0.06596325477708005,0.9965,0.9999364942686078,1.3874813578381633,0.721,0.7610830038575704,6.441310882568359,0.610313892364502,0.6726556420326233,0.8947430849075317,
49,sae_diff,0.06765723825421978,0.9965,0.9999609964799324,1.4485925827245396,0.711,0.7493660846262001,6.470015048980713,0.610313892364502,0.6726556420326233,0.8947430849075317,
49,sae_acts_post,0.5243308359853879,0.738,0.819116675279944,0.5477035599617485,0.713,0.7941587652570312,0.19751359522342682,,,,
49,sae_acts_and_error,0.0645423304324587,0.99875,0.9999909991876766,1.4197839309107385,0.721,0.7584391861848508,6.439590930938721,0.610313892364502,0.6726556420326233,0.8947430849075317,"[12583, 1191, 1135, 4491, 8035, 6256, 15721, 6669, 8418, 9496, 2849, 11344, 14305, 4425, 3971, 6936, 11841, 11187, 10837, 8409, 7135, 4501, 2086, 16182, 15249, 9085, 14065, 6532, 7029, 10297, 815, 9326, 10302, 14348, 12799, 12328, 1778, 5055, 6093, 1301, 14553, 9672, 12330, 4302, 3141, 12616, 7161, 7733, 15906, 11009, 2915, 947, 5181, 14418, 12073, 12126, 15521, 15864, 2077, 12939, 7659, 13019, 4581, 12386, 9290, 5060, 14593, 6110, 1995, 5991, 354, 7886, 12025, 9084, 13226, 15816, 6007, 1842, 6124, 107, 3723, 12919, 6616, 3019, 2784, 6347, 11471, 14767, 7656, 9252, 15098, 14087, 10066, 1655, 1775, 8699, 12013, 9164, 12288, 15885]"
50,sae_input,0.07116593995603551,0.996,0.9999174994843718,1.3369774136857504,0.711,0.7694529452945295,6.483400821685791,0.5916756391525269,0.6470136046409607,0.9023323059082031,
50,sae_diff,0.06796466166269456,0.9985,0.9999732498328116,1.484046155466545,0.711,0.7500870087008701,6.487043857574463,0.5916756391525269,0.6470136046409607,0.9023323059082031,
50,sae_acts_post,0.5249917067341215,0.7345,0.8183656147850924,0.5620624628294254,0.699,0.779061906190619,0.19620256125926971,,,,
50,sae_acts_and_error,0.06861622805468258,0.99825,0.9999822498890618,1.398849022840347,0.711,0.7593879387938793,6.501654624938965,0.5916756391525269,0.6470136046409607,0.9023323059082031,"[1191, 12583, 9672, 1135, 15249, 8035, 2086, 3971, 11344, 11187, 6256, 4425, 10837, 9085, 11841, 8418, 4501, 1608, 14065, 4491, 1301, 4302, 3019, 14305, 6936, 14348, 16182, 8409, 15721, 12939, 9993, 6669, 7135, 7029, 14767, 9326, 10302, 9290, 12330, 2849, 12799, 815, 7161, 183, 5181, 6532, 6007, 6347, 1655, 4581, 9805, 15816, 15098, 15906, 10297, 14418, 3141, 12790, 14593, 2993, 5991, 12025, 14694, 9084, 354, 10066, 14553, 947, 9252, 13226, 107, 14773, 1842, 15372, 16016, 12073, 12328, 15885, 5060, 13510, 7886, 9496, 11471, 362, 9848, 12288, 12126, 1778, 15864, 12919, 4962, 7847, 5406, 5209, 11934, 4010, 3868, 15521, 16372, 6161]"
51,sae_input,0.07029048056237928,0.99625,0.9998534963374084,1.3585636418344051,0.708,0.7591796718687475,6.4746599197387695,0.6037777662277222,0.6450457572937012,0.9136360287666321,
51,sae_diff,0.07032023141539817,0.99775,0.9999117477936948,1.3725448076717874,0.707,0.7578511404561824,6.53824520111084,0.6037777662277222,0.6450457572937012,0.9136360287666321,
51,sae_acts_post,0.5255273930106509,0.735,0.8177719442986074,0.5501088699754592,0.712,0.7953741496598641,0.1927744299173355,,,,
51,sae_acts_and_error,0.06841105046227952,0.99775,0.9999232480812019,1.3056181443685777,0.714,0.7646578631452582,6.4914960861206055,0.6037777662277222,0.6450457572937012,0.9136360287666321,"[12583, 6256, 1191, 3971, 1135, 8409, 6532, 11187, 10837, 7135, 15721, 6669, 4501, 16182, 7161, 815, 8035, 11344, 15249, 2086, 4491, 9496, 9085, 8418, 1301, 14418, 10302, 4425, 12799, 7659, 14348, 10297, 4302, 11841, 9805, 9290, 5181, 9326, 12073, 12330, 14305, 14065, 3019, 6936, 12126, 7886, 9672, 2849, 13226, 1778, 14593, 15906, 2993, 6007, 354, 1842, 3141, 11058, 13019, 7733, 1608, 15221, 9252, 6347, 12328, 1655, 12025, 2915, 5991, 12955, 11471, 7029, 15521, 807, 362, 4581, 14767, 2482, 15816, 14553, 10066, 14078, 14694, 107, 956, 9848, 9164, 6161, 8699, 14087, 16016, 15098, 12427, 12288, 6124, 15864, 4962, 15885, 5369, 5060]"
52,sae_input,0.06710542211013469,0.997,0.9999357453576021,1.407696872990675,0.716,0.7698499465381983,6.41554069519043,0.6035956144332886,0.6457420587539673,0.8967597484588623,
52,sae_diff,0.06468334991551238,0.99875,0.9999597470917274,1.5354432297544618,0.708,0.7591976324631273,6.421705722808838,0.6035956144332886,0.6457420587539673,0.8967597484588623,
52,sae_acts_post,0.5201786419385385,0.74225,0.8224169196224427,0.568642929490696,0.701,0.7708711270228384,0.1983485072851181,,,,
