Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_sae_input_sae_acts_and_error_k25,Cosine_Sim_sae_input_sae_acts_and_error_k50,Cosine_Sim_sae_input_sae_acts_and_error_k150,Cosine_Sim_sae_input_sae_acts_and_error_k300,Cosine_Sim_sae_diff_sae_acts_and_error_k25,Cosine_Sim_sae_diff_sae_acts_and_error_k50,Cosine_Sim_sae_diff_sae_acts_and_error_k150,Cosine_Sim_sae_diff_sae_acts_and_error_k300,Top_k_Indices,k_value,Cosine_Sim_Input_sae_acts_and_error_k25,Cosine_Sim_Diff_sae_acts_and_error_k25,Cosine_Sim_Input_sae_acts_and_error_k50,Cosine_Sim_Diff_sae_acts_and_error_k50,Cosine_Sim_Input_sae_acts_and_error_k150,Cosine_Sim_Diff_sae_acts_and_error_k150,Cosine_Sim_Input_sae_acts_and_error_k300,Cosine_Sim_Diff_sae_acts_and_error_k300
79,sae_acts_and_error_k300,0.19045517360068062,0.95225,0.9887064887064888,0.7166112762717166,0.718,0.7894806316901071,2.2567520141601562,,,,,,,,,"[12583, 1191, 15721, 9496, 1135, 11841, 6256, 11344, 3971, 15249, 6532, 9672, 4491, 8409, 6669, 12799, 1301, 10837, 11187, 16182, 183, 2849, 6936, 14305, 7135, 7161, 8418, 8035, 14418, 5060, 14593, 10302, 12330, 14078, 2086, 9805, 7029, 4425, 107, 6837, 4501, 815, 14348, 10297, 9290, 5181, 2077, 9085, 12616, 1842, 956, 15521, 11471, 4581, 2993, 14065, 7659, 8699, 15816, 12328, 8317, 14773, 15864, 14767, 10066, 14087, 1655, 12073, 11156, 4302, 9252, 15295, 12790, 1778, 12025, 12919, 12013, 14553, 12126, 6124, 15885, 947, 1608, 12288, 12061, 5773, 13019, 14694, 2915, 3141, 13226, 15098, 8751, 16164, 9848, 3019, 1775, 15020, 16016, 12322, 10607, 1067, 13473, 6645, 3868, 6347, 9993, 5209, 14876, 3723, 7278, 8454, 7733, 12955, 807, 10169, 1782, 11361, 12427, 10813, 10812, 10811, 10799, 10810, 10796, 10783, 10784, 10785, 10786, 10787, 10788, 10789, 10790, 10791, 10792, 10793, 10794, 10795, 10809, 10797, 10798, 10831, 10800, 10801, 10802, 10803, 10804, 10805, 10806, 10807, 10808, 10884, 10898, 10897, 10896, 10895, 10894, 10893, 10892, 10891, 10890, 10889, 10888, 10887, 10886, 10885, 10899, 10883, 10882, 10881, 10880, 10879, 10878, 10877, 11020, 10875, 10874, 10873, 10872, 10850, 10829, 10815, 10816, 10817, 10818, 10819, 10820, 10821, 10822, 10823, 10824, 10825, 10826, 10827, 10828, 10814, 10830, 10929, 10832, 10833, 10834, 10835, 10836, 10838, 10839, 10871, 10902, 10901, 10900, 10953, 10964, 10963, 10962, 10961, 10960, 10959, 10958, 10957, 10956, 10955, 10954, 10965, 10952, 10951, 10950, 10949, 10948, 10947, 10946, 10945, 10944, 10943, 10976, 10986, 10985, 10984, 10983, 10982, 10981, 10980, 10979, 10978, 10977, 10942, 10975, 10974, 10973, 10972, 10971, 10970, 10969, 10968, 10967, 10966, 10908, 10919, 10918, 10917, 10916, 10915, 10914, 10913, 10912, 10911, 10910, 10909, 10920, 10907, 10906, 10905, 10904, 10840, 10777, 10778, 10779, 10780, 10781, 10931, 10941, 10940, 10939, 10938, 10937, 10936, 10935, 10934, 10933, 10932, 10782, 10930, 10876, 10928, 10927, 10926, 10925, 10924, 10923, 10922, 10921, 10851]",300.0,,,,,,,0.7198545932769775,0.8933931589126587
80,sae_input,0.19790432004173392,0.945,0.986555528636944,0.6739230036840798,0.747,0.8032045044070946,2.210850238800049,0.6927095651626587,0.7085863351821899,0.7342479228973389,0.7349437475204468,,,,,,,,,,,,,,
80,sae_diff,0.19500771302408507,0.95,0.9874748450575555,0.7298707724897233,0.703,0.7785640200071281,2.2483925819396973,,,,,0.9696424603462219,0.9396796226501465,0.8981435894966125,0.8970975279808044,,,,,,,,,,
80,sae_acts_post,0.5214953503503601,0.73725,0.820961564473033,0.5572073441135603,0.71,0.7889920748385133,0.20178081095218658,,,,,,,,,,,,,,,,,,
80,sae_acts_and_error_k25,0.19355192014668315,0.94825,0.9874910962317027,0.7240523981284223,0.726,0.782941079888351,2.238659143447876,,,,,,,,,"[12583, 1191, 1135, 6256, 6669, 8035, 15721, 15249, 4425, 3971, 11841, 9496, 11344, 6532, 815, 1301, 4491, 8418, 7135, 2849, 8409, 10302, 9672, 16182, 10837]",25.0,0.6927095651626587,0.9696424603462219,,,,,,
80,sae_acts_and_error_k50,0.1937997010069488,0.94675,0.987781867239908,0.7253248221432407,0.721,0.782873001189375,2.239955425262451,,,,,,,,,"[12583, 1191, 1135, 6256, 6669, 8035, 15721, 15249, 4425, 3971, 11841, 9496, 11344, 6532, 815, 1301, 4491, 8418, 7135, 2849, 8409, 10302, 9672, 16182, 10837, 7733, 12799, 4302, 14065, 14305, 14593, 2086, 6936, 12330, 7161, 3141, 9326, 14348, 2993, 12328, 807, 2077, 9085, 13019, 10066, 107, 14418, 4501, 7029, 12261]",50.0,,,0.7085863351821899,0.9396796226501465,,,,
80,sae_acts_and_error_k150,0.19207681283429057,0.948,0.9880448862430309,0.7036979743928843,0.726,0.7904417506637673,2.239980459213257,,,,,,,,,"[12583, 1191, 1135, 6256, 6669, 8035, 15721, 15249, 4425, 3971, 11841, 9496, 11344, 6532, 815, 1301, 4491, 8418, 7135, 2849, 8409, 10302, 9672, 16182, 10837, 7733, 12799, 4302, 14065, 14305, 14593, 2086, 6936, 12330, 7161, 3141, 9326, 14348, 2993, 12328, 807, 2077, 9085, 13019, 10066, 107, 14418, 4501, 7029, 12261, 5060, 14767, 7886, 1842, 12126, 354, 5181, 4581, 2915, 11471, 15816, 5846, 6007, 8699, 1778, 9252, 5209, 1608, 6837, 1775, 12288, 15521, 7659, 15906, 12790, 10297, 14087, 14553, 13226, 12073, 6124, 861, 2784, 11187, 9290, 12025, 2644, 14773, 5406, 9920, 15372, 14694, 6645, 3019, 9848, 7656, 14015, 7278, 13510, 12955, 6616, 12919, 6607, 10153, 6347, 11361, 15885, 1655, 16372, 956, 15221, 11058, 15864, 16016, 1782, 1155, 12061, 16164, 12013, 1410, 5991, 2482, 3101, 13097, 8763, 14078, 127, 63, 128, 129, 31, 64, 130, 131, 65, 132, 133, 15, 32, 66, 134, 135, 67, 136, 137, 33, 68, 138, 139, 69]",150.0,,,,,0.7342479228973389,0.8981435894966125,,
80,sae_acts_and_error_k300,0.19229535304627282,0.9475,0.9879991329373548,0.701415145824026,0.723,0.7911345515415821,2.239250421524048,,,,,,,,,"[12583, 1191, 1135, 6256, 6669, 8035, 15721, 15249, 4425, 3971, 11841, 9496, 11344, 6532, 815, 1301, 4491, 8418, 7135, 2849, 8409, 10302, 9672, 16182, 10837, 7733, 12799, 4302, 14065, 14305, 14593, 2086, 6936, 12330, 7161, 3141, 9326, 14348, 2993, 12328, 807, 2077, 9085, 13019, 10066, 107, 14418, 4501, 7029, 12261, 5060, 14767, 7886, 1842, 12126, 354, 5181, 4581, 2915, 11471, 15816, 5846, 6007, 8699, 1778, 9252, 5209, 1608, 6837, 1775, 12288, 15521, 7659, 15906, 12790, 10297, 14087, 14553, 13226, 12073, 6124, 861, 2784, 11187, 9290, 12025, 2644, 14773, 5406, 9920, 15372, 14694, 6645, 3019, 9848, 7656, 14015, 7278, 13510, 12955, 6616, 12919, 6607, 10153, 6347, 11361, 15885, 1655, 16372, 956, 15221, 11058, 15864, 16016, 1782, 1155, 12061, 16164, 12013, 1410, 5991, 2482, 3101, 13097, 8763, 14078, 10814, 10813, 10815, 10786, 10816, 10799, 10873, 10787, 10788, 10789, 10790, 10791, 10792, 10793, 10794, 10795, 10796, 10797, 10798, 10812, 10800, 10801, 10802, 10803, 10804, 10805, 10806, 10807, 10808, 10809, 10810, 10811, 10904, 10877, 10878, 10879, 10880, 10881, 10882, 10883, 10884, 10885, 10886, 10887, 10888, 10897, 10876, 10903, 10902, 10901, 10900, 10899, 10898, 10893, 10890, 10891, 10892, 10895, 10896, 10875, 10831, 10818, 10819, 10820, 10821, 10822, 10823, 10824, 10825, 10826, 10827, 10828, 10829, 10830, 10817, 10832, 10833, 10834, 10835, 10836, 10838, 10839, 10840, 10841, 10889, 10874, 11017, 10952, 10962, 10961, 10960, 10959, 10958, 10957, 10956, 10955, 10954, 10953, 10963, 10951, 10950, 10949, 10948, 10947, 10946, 10945, 10944, 10943, 10942, 10973, 10983, 10982, 10981, 10980, 10979, 10978, 10977, 10976, 10975, 10974, 10941, 10972, 10971, 10970, 10969, 10968, 10967, 10966, 10965, 10964, 10909, 10919, 10918, 10917, 10916, 10915, 10914, 10913, 10912, 10911, 10910, 10920, 10908, 10907, 10906, 10842, 10779, 10780, 10781, 10782, 10783, 10784, 10930, 10940, 10939, 10938, 10937, 10936, 10935, 10934, 10933, 10932, 10931, 10785, 10929, 10928, 10927, 10926, 10925, 10924, 10923, 10922, 10921, 10894]",300.0,,,,,,,0.7349437475204468,0.8970975279808044
81,sae_input,0.1945906315200714,0.9455,0.9876526388737499,0.7171013550490616,0.725,0.7939503288473542,2.22489857673645,0.6978768706321716,0.7115970849990845,0.7376223206520081,0.7392484545707703,,,,,,,,,,,,,,
81,sae_diff,0.19415880039149086,0.9475,0.9876121385092467,0.7486133981144486,0.729,0.7743835112256165,2.245231866836548,,,,,0.9646464586257935,0.9439226388931274,0.898542582988739,0.8964371085166931,,,,,,,,,,
