Seed,Feature_Type,Label,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
81,sae_diff,target,0.010646833319667917,1.0,1.0,1.5749978056623872,0.682,0.7199698616521586,2.861318588256836,0.5094329714775085,0.5108627676963806,0.9987698793411255,
81,sae_acts_post,target,0.01530949801582577,1.0,1.0,2.177695796845018,0.646,0.6930056589557384,4.479392051696777,,,,
81,sae_acts_and_error,target,0.010651928185206595,1.0,1.0,1.568759891996685,0.67,0.7204347616986486,2.8613333702087402,0.5094329714775085,0.5108627676963806,0.9987698793411255,"[2725, 4535, 14132]"
82,sae_input,target,0.008662521697431327,1.0,1.0,1.5549697694514368,0.728,0.7937050590652286,2.5861287117004395,0.5276810526847839,0.5302561521530151,0.998589038848877,
82,sae_diff,target,0.011964534976796906,1.0,1.0,1.3946959120224245,0.712,0.7717161016949152,2.9802792072296143,0.5276810526847839,0.5302561521530151,0.998589038848877,
82,sae_acts_post,target,0.015769876785324644,1.0,1.0,1.7944570423760624,0.688,0.7420069337442219,4.642122745513916,,,,
82,sae_acts_and_error,target,0.011972846987598916,1.0,1.0,1.3849352633865277,0.706,0.7722457627118644,2.9813239574432373,0.5276810526847839,0.5302561521530151,0.998589038848877,"[3935, 14132, 10281]"
83,sae_input,target,0.008042337244789267,1.0,1.0,1.5984275071525331,0.722,0.77812479979499,2.514096975326538,0.5233641862869263,0.5229228734970093,0.9987245798110962,
83,sae_diff,target,0.011428748172794325,1.0,1.0,1.3877216110342148,0.704,0.7597860208853866,2.935635566711426,0.5233641862869263,0.5229228734970093,0.9987245798110962,
83,sae_acts_post,target,0.015299484466551824,1.0,0.9999999999999999,1.9594569813369518,0.684,0.7264558908322122,4.47766637802124,,,,
83,sae_acts_and_error,target,0.011397851115940267,1.0,1.0,1.3940044221192829,0.7,0.7597059388814146,2.933359384536743,0.5233641862869263,0.5229228734970093,0.9987245798110962,"[13716, 5575, 6373]"
84,sae_input,target,0.008146266457047502,1.0,1.0,1.5680238458968552,0.728,0.7831412451174231,2.5207908153533936,0.5218899846076965,0.5235661864280701,0.9991167783737183,
84,sae_diff,target,0.011395713169393818,1.0,1.0,1.3206034054651425,0.698,0.7652183697416856,2.92924427986145,0.5218899846076965,0.5235661864280701,0.9991167783737183,
84,sae_acts_post,target,0.015545693325645161,1.0,1.0,1.691463541552942,0.708,0.7548825770362153,4.518640518188477,,,,
84,sae_acts_and_error,target,0.0114422852688609,1.0,1.0,1.3265505883090256,0.7,0.7660220861262478,2.933347702026367,0.5218899846076965,0.5235661864280701,0.9991167783737183,"[9620, 14132, 4810]"
85,sae_input,target,0.00830475405370783,1.0,1.0,1.5308442364120742,0.712,0.7808924942799085,2.539443254470825,0.5161885023117065,0.5177702903747559,0.9992386102676392,
85,sae_diff,target,0.011713861846813008,1.0,1.0,1.4320016312761252,0.662,0.7427798844781515,2.9621992111206055,0.5161885023117065,0.5177702903747559,0.9992386102676392,
85,sae_acts_post,target,0.015713816838108574,1.0,1.0,1.7771673893373199,0.676,0.7304436870989937,4.477071762084961,,,,
85,sae_acts_and_error,target,0.011721175689938626,1.0,1.0,1.440531648761111,0.662,0.7411318581097297,2.963064432144165,0.5161885023117065,0.5177702903747559,0.9992386102676392,"[14132, 3935, 69]"
86,sae_input,target,0.007664599852504528,1.0,1.0,1.755842355517458,0.698,0.7509720155522488,2.4649605751037598,0.5220500230789185,0.522400975227356,0.9994974136352539,
86,sae_diff,target,0.011057874704385242,1.0,1.0,1.5193920613218534,0.69,0.7338517416278659,2.895916223526001,0.5220500230789185,0.522400975227356,0.9994974136352539,
86,sae_acts_post,target,0.014873137860690094,1.0,1.0,1.7664720608095195,0.69,0.7485879774076385,4.4684529304504395,,,,
86,sae_acts_and_error,target,0.011075278724356204,1.0,1.0,1.5112278139434798,0.692,0.7338357413718619,2.8976151943206787,0.5220500230789185,0.522400975227356,0.9994974136352539,"[13003, 10744, 7276]"
87,sae_input,target,0.0082539955328393,1.0,1.0,1.6214002335246636,0.714,0.7765918292234082,2.5351359844207764,0.5179267525672913,0.5197422504425049,0.9986649751663208,
87,sae_diff,target,0.0110819166744284,1.0,0.9999999999999999,1.6174169152847666,0.676,0.7212398585396297,2.902252435684204,0.5179267525672913,0.5197422504425049,0.9986649751663208,
87,sae_acts_post,target,0.015127266682067094,1.0,1.0,1.8340974205306588,0.678,0.7271767134467364,4.436042308807373,,,,
87,sae_acts_and_error,target,0.011093301608047966,1.0,1.0,1.6174879343584525,0.67,0.7211438447136388,2.9032905101776123,0.5179267525672913,0.5197422504425049,0.9986649751663208,"[3935, 13716, 14132]"
88,sae_input,target,0.008225055840658612,1.0,1.0,1.5704049567417464,0.704,0.7666090629800306,2.537525177001953,0.5178486108779907,0.5224334597587585,0.9938443899154663,
88,sae_diff,target,0.011513574831104502,1.0,0.9999999999999999,1.3464976979525431,0.68,0.7424795186891961,2.9442780017852783,0.5178486108779907,0.5224334597587585,0.9938443899154663,
88,sae_acts_post,target,0.01609984055401032,1.0,1.0,1.435340390596457,0.712,0.765168970814132,4.517020225524902,,,,
88,sae_acts_and_error,target,0.011329161987089737,1.0,1.0,1.3419228700524015,0.676,0.74199948796723,2.9266233444213867,0.5178486108779907,0.5224334597587585,0.9938443899154663,"[14132, 11456, 4946]"
89,sae_input,target,0.0074107563687789086,1.0,1.0,1.8898175079350896,0.684,0.7405751415337107,2.435401201248169,0.523320198059082,0.5257086157798767,0.9994216561317444,
89,sae_diff,target,0.011101556122621793,1.0,0.9999999999999999,1.4730169869230871,0.674,0.7406877251672671,2.903007745742798,0.523320198059082,0.5257086157798767,0.9994216561317444,
89,sae_acts_post,target,0.014938181175576883,1.0,1.0,1.864655835012219,0.684,0.7265826042202779,4.398616790771484,,,,
89,sae_acts_and_error,target,0.01110127886503593,1.0,1.0,1.4769557677495815,0.674,0.7397548893463717,2.9031708240509033,0.523320198059082,0.5257086157798767,0.9994216561317444,"[3935, 14132, 4810]"
90,sae_input,target,0.00799222000269678,1.0,1.0,1.4928628137614817,0.706,0.7790038239678527,2.5051608085632324,0.5160017609596252,0.5175676345825195,0.9988489151000977,
90,sae_diff,target,0.010905607919975161,1.0,1.0,1.5460140009394598,0.652,0.7235238835958261,2.881317138671875,0.5160017609596252,0.5175676345825195,0.9988489151000977,
90,sae_acts_post,target,0.014979058669660582,1.0,1.0,1.8016034821240914,0.688,0.7397757469699916,4.522646903991699,,,,
90,sae_acts_and_error,target,0.01090877115489655,1.0,1.0,1.5503275290479237,0.652,0.7234914770885994,2.881960153579712,0.5160017609596252,0.5175676345825195,0.9988489151000977,"[14132, 13716, 8087]"
91,sae_input,target,0.007922152555338423,1.0,1.0,1.8012261011880157,0.714,0.7520120321925151,2.4961581230163574,0.5291826128959656,0.5294674038887024,0.9996078610420227,
91,sae_diff,target,0.011041732141101645,1.0,1.0,1.5544490954658292,0.696,0.7247955967295476,2.89150071144104,0.5291826128959656,0.5294674038887024,0.9996078610420227,
91,sae_acts_post,target,0.015196754478153579,1.0,1.0,1.7272931243182656,0.68,0.7289716635466166,4.445432186126709,,,,
91,sae_acts_and_error,target,0.01102898270556883,1.0,1.0,1.551551740291969,0.704,0.7243635898174371,2.890336036682129,0.5291826128959656,0.5294674038887024,0.9996078610420227,"[4810, 3935, 286]"
92,sae_input,target,0.008024470917303525,1.0,1.0,1.7928801166805526,0.7,0.7576310524209684,2.5009829998016357,0.5177583694458008,0.5185251235961914,0.9994015693664551,
92,sae_diff,target,0.011639944179999834,1.0,1.0,1.3423453808334285,0.688,0.7603201280512205,2.9489002227783203,0.5177583694458008,0.5185251235961914,0.9994015693664551,
92,sae_acts_post,target,0.014875316273045693,1.0,1.0,2.0368957900820166,0.662,0.6887234893957582,4.350639820098877,,,,
92,sae_acts_and_error,target,0.011627263019708092,1.0,1.0,1.339157224114246,0.694,0.760672268907563,2.947387218475342,0.5177583694458008,0.5185251235961914,0.9994015693664551,"[10403, 13354, 13716]"
93,sae_input,target,0.0076237822904767685,1.0,1.0,1.7908013522753212,0.672,0.7451602056011913,2.4583394527435303,0.5297883749008179,0.5309841632843018,0.9991824626922607,
93,sae_diff,target,0.010656032849897183,1.0,1.0,1.580966249071719,0.654,0.719716257545916,2.851680278778076,0.5297883749008179,0.5309841632843018,0.9991824626922607,
93,sae_acts_post,target,0.015068499843105564,1.0,1.0,1.8068331629171863,0.668,0.7198443579766538,4.495751857757568,,,,
93,sae_acts_and_error,target,0.010698479909199473,1.0,1.0,1.5859872060024072,0.658,0.7185153160077501,2.8559913635253906,0.5297883749008179,0.5309841632843018,0.9991824626922607,"[9666, 15077, 9880]"
94,sae_input,target,0.007794924861445151,1.0,1.0,1.8916447450632472,0.72,0.7460309839318865,2.477893829345703,0.5251206159591675,0.5261971354484558,0.9988396167755127,
94,sae_diff,target,0.011187569912654995,1.0,1.0,1.576779092422812,0.674,0.7140547980282952,2.9025511741638184,0.5251206159591675,0.5261971354484558,0.9988396167755127,
94,sae_acts_post,target,0.01471526694506546,1.0,1.0,1.952760052969931,0.654,0.7101017860572305,4.446678638458252,,,,
94,sae_acts_and_error,target,0.011195103729033583,1.0,1.0,1.573220357817305,0.67,0.7153031175981052,2.9034526348114014,0.5251206159591675,0.5261971354484558,0.9988396167755127,"[3935, 9666, 15003]"
95,sae_input,target,0.00779777440575464,1.0,0.9999999999999999,1.735043764222402,0.7,0.7522903453136011,2.4812326431274414,0.532390832901001,0.5346075892448425,0.9994978904724121,
95,sae_diff,target,0.01060273772401694,1.0,0.9999999999999999,1.5727155602136393,0.686,0.7226119546415528,2.8573694229125977,0.532390832901001,0.5346075892448425,0.9994978904724121,
95,sae_acts_post,target,0.01543835902433844,1.0,1.0,1.7766721946362871,0.674,0.7290185149593184,4.46369743347168,,,,
95,sae_acts_and_error,target,0.010615564417902495,1.0,1.0,1.5674234035995604,0.684,0.7233006598757128,2.8585543632507324,0.532390832901001,0.5346075892448425,0.9994978904724121,"[13716, 4810, 9666]"
96,sae_input,target,0.008135697582150157,1.0,1.0,1.6545907446087158,0.718,0.7739421291850714,2.5175225734710693,0.5020946860313416,0.5050052404403687,0.9989029765129089,
96,sae_diff,target,0.011533819584806424,1.0,1.0,1.2247081482903723,0.71,0.7705812688048141,2.9453022480010986,0.5020946860313416,0.5050052404403687,0.9989029765129089,
96,sae_acts_post,target,0.015351903449069918,1.0,1.0,1.9689437063228288,0.702,0.7260258626208309,4.563701152801514,,,,
96,sae_acts_and_error,target,0.011562906147161033,1.0,1.0,1.2301944684276036,0.712,0.770485244222521,2.948408842086792,0.5020946860313416,0.5050052404403687,0.9989029765129089,"[14461, 14132, 5295]"
97,sae_input,target,0.008174612887822737,1.0,1.0,1.7132466815473153,0.744,0.7893305171530978,2.5267868041992188,0.5368911623954773,0.5396207571029663,0.9987298846244812,
97,sae_diff,target,0.01110298798037428,1.0,1.0,1.4734996949723276,0.706,0.7520321300563237,2.9073681831359863,0.5368911623954773,0.5396207571029663,0.9987298846244812,
97,sae_acts_post,target,0.01591258936830503,1.0,1.0,1.6995316563351628,0.694,0.7478558627752175,4.468414783477783,,,,
97,sae_acts_and_error,target,0.01112390618294912,1.0,1.0,1.478376510055471,0.692,0.7516481054787506,2.909367799758911,0.5368911623954773,0.5396207571029663,0.9987298846244812,"[1360, 14132, 8087]"
98,sae_input,target,0.008129545412152106,1.0,1.0,1.5844136266266324,0.696,0.7727913383304504,2.5174360275268555,0.5246378183364868,0.5271826982498169,0.9987983107566833,
98,sae_diff,target,0.01111660275166124,1.0,1.0,1.5562740292002888,0.698,0.7452431289640592,2.8985085487365723,0.5246378183364868,0.5271826982498169,0.9987983107566833,
98,sae_acts_post,target,0.015003776604022995,1.0,1.0,1.8176342357005106,0.718,0.7463162278172848,4.54006814956665,,,,
98,sae_acts_and_error,target,0.011124488290016457,1.0,1.0,1.5602177004382354,0.694,0.7444423089243386,2.8995676040649414,0.5246378183364868,0.5271826982498169,0.9987983107566833,"[9666, 14132, 13354]"
99,sae_input,target,0.007693554252539016,1.0,1.0,1.8893784588454077,0.702,0.7472440818165725,2.4652981758117676,0.5250173807144165,0.5264744162559509,0.9993603825569153,
99,sae_diff,target,0.01128496843005338,1.0,0.9999999999999999,1.3254198547272835,0.694,0.7577527800576127,2.9198157787323,0.5250173807144165,0.5264744162559509,0.9993603825569153,
99,sae_acts_post,target,0.015892688790755297,1.0,1.0,1.6671373665162705,0.696,0.7449266965995589,4.436611175537109,,,,
99,sae_acts_and_error,target,0.011288650105967874,1.0,1.0,1.329320691438083,0.694,0.7580585461626353,2.9203264713287354,0.5250173807144165,0.5264744162559509,0.9993603825569153,"[690, 10281, 744]"
