Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
12,sae_diff,0.022081616430266945,1.0,1.0,1.18433559323721,0.715,0.7723076923076924,3.256711006164551,0.5831322073936462,0.5856638550758362,0.9924996495246887,
12,sae_acts_post,0.12097203481251398,0.985,0.9989718348372983,1.1306985548046997,0.6475,0.7175984990619138,2.85638165473938,,,,
12,sae_acts_and_error,0.022347758666029904,1.0,1.0,1.1902421416563334,0.7,0.7735834896810506,3.2643227577209473,0.5831322073936462,0.5856638550758362,0.9924996495246887,"[5867, 11719, 13601, 2442, 16223, 12254]"
13,sae_input,0.022255807083036493,0.999375,0.9999992187451172,1.2690297880454602,0.725,0.7978297829782978,3.1317365169525146,0.5808351635932922,0.5819852352142334,0.9957351684570312,
13,sae_diff,0.023297323073537365,0.999375,0.9999992187451171,1.0701804451762111,0.7,0.7837033703370337,3.272569417953491,0.5808351635932922,0.5819852352142334,0.9957351684570312,
13,sae_acts_post,0.11715041288464074,0.984375,0.9991960887255545,1.0721529276017114,0.7,0.7428992899289929,2.767176389694214,,,,
13,sae_acts_and_error,0.023370738303660578,0.999375,0.9999992187451172,1.0627974855419142,0.705,0.7843784378437844,3.2736079692840576,0.5808351635932922,0.5819852352142334,0.9957351684570312,"[2640, 14690, 7558, 453, 5867, 2442]"
14,sae_input,0.021265623392714633,0.999375,0.9999992185436466,1.3376423459613318,0.7175,0.7782129497125355,3.066911220550537,0.5941081047058105,0.5975582599639893,0.9914208650588989,
14,sae_diff,0.021428088735198997,0.999375,0.9999992185436467,1.2454754158480303,0.7125,0.7612412442569858,3.1742184162139893,0.5941081047058105,0.5975582599639893,0.9914208650588989,
14,sae_acts_post,0.11178193663769698,0.990625,0.9995975499780411,1.3096896090526349,0.6475,0.6877306620471493,2.9413328170776367,,,,
14,sae_acts_and_error,0.021377451971361063,0.999375,0.9999992185436466,1.2647948535155364,0.71,0.7590821219653033,3.169140338897705,0.5941081047058105,0.5975582599639893,0.9914208650588989,"[2442, 15324, 11719, 4362, 14261, 3160]"
15,sae_input,0.023472219256528398,0.999375,0.9999992185436467,1.0445120213952606,0.7325,0.8000552333609501,3.1633670330047607,0.6110057830810547,0.6140057444572449,0.9908888339996338,
15,sae_diff,0.022873798713481254,0.999375,0.9999992185436467,1.2330489775719256,0.715,0.7613918806959404,3.2463531494140625,0.6110057830810547,0.6140057444572449,0.9908888339996338,
15,sae_acts_post,0.11532873197869396,0.986875,0.9992818416113004,1.1713104018473244,0.66,0.7140167206447239,2.833301305770874,,,,
15,sae_acts_and_error,0.023181279618072495,0.999375,0.9999992185436467,1.2393195170620959,0.7125,0.7617182596470086,3.2574985027313232,0.6110057830810547,0.6140057444572449,0.9908888339996338,"[11719, 2327, 14261, 811, 1115, 7080]"
16,sae_input,0.022297656269443574,0.999375,0.9999992182112987,1.2739332925450533,0.71,0.7840440860486868,3.126558542251587,0.5900641679763794,0.590558648109436,0.9948104023933411,
16,sae_diff,0.022747417165891026,0.999375,0.9999992182112987,1.073846293905073,0.71,0.7654136858869032,3.2377421855926514,0.5900641679763794,0.590558648109436,0.9948104023933411,
16,sae_acts_post,0.12040688776179004,0.984375,0.9988421709334088,1.0783055601637443,0.6725,0.7189008822265477,2.7815001010894775,,,,
16,sae_acts_and_error,0.022880317349969682,0.999375,0.9999992182112988,1.0984090083257019,0.7075,0.7622032912864329,3.242046356201172,0.5900641679763794,0.590558648109436,0.9948104023933411,"[14690, 11719, 12254, 4259, 15498, 89]"
17,sae_input,0.02167100528163899,0.999375,0.9999992183970574,1.447875767261092,0.6975,0.7526881720430108,3.0785844326019287,0.6077914834022522,0.609940767288208,0.9917149543762207,
17,sae_diff,0.02257841569906696,0.999375,0.9999992183970574,1.204173099936129,0.685,0.7560121880587242,3.226212739944458,0.6077914834022522,0.609940767288208,0.9917149543762207,
17,sae_acts_post,0.1175541936730141,0.98625,0.99898157136582,1.1648327373194822,0.665,0.7049683966659113,2.850679874420166,,,,
17,sae_acts_and_error,0.022691270335691325,0.999375,0.9999992183970574,1.212408175575257,0.695,0.7552567298733348,3.23004150390625,0.6077914834022522,0.609940767288208,0.9917149543762207,"[89, 1410, 15105, 11719, 12006, 15856]"
18,sae_input,0.021049821467630327,1.0,0.9999999999999999,1.3987824333950123,0.7025,0.7606003752345216,3.0923779010772705,0.6000673770904541,0.6044421195983887,0.9920599460601807,
18,sae_diff,0.021742589121223434,1.0,1.0,1.1103789431629918,0.7425,0.7833395872420263,3.22546124458313,0.6000673770904541,0.6044421195983887,0.9920599460601807,
18,sae_acts_post,0.11888881406232091,0.98625,0.9992640337513184,1.0474169077466589,0.6725,0.7384365228267668,2.8294992446899414,,,,
18,sae_acts_and_error,0.021997823869785892,1.0,1.0,1.1112851926992848,0.74,0.783464665415885,3.2368392944335938,0.6000673770904541,0.6044421195983887,0.9920599460601807,"[11719, 14690, 2327, 12155, 14261, 13942]"
19,sae_input,0.022344662262392418,0.999375,0.9999992186279106,1.23027376600224,0.6875,0.7700751879699248,3.1304569244384766,0.5900196433067322,0.5918072462081909,0.994341254234314,
19,sae_diff,0.023582958062211744,0.999375,0.9999992186279106,0.9917143096193343,0.705,0.7845363408521303,3.2824535369873047,0.5900196433067322,0.5918072462081909,0.994341254234314,
19,sae_acts_post,0.11772227471565427,0.984375,0.9991990936083763,1.1331052573606115,0.645,0.7037593984962406,2.8732824325561523,,,,
19,sae_acts_and_error,0.023756551259021895,0.999375,0.9999992186279105,0.9947623851699273,0.7225,0.7872431077694236,3.29012131690979,0.5900196433067322,0.5918072462081909,0.994341254234314,"[11719, 15105, 7663, 2898, 3160, 811]"
20,sae_input,0.022129820996205786,0.999375,0.9999992187487793,1.5388017473311344,0.7125,0.7551688792219805,3.10933256149292,0.5814799070358276,0.5831257104873657,0.9955963492393494,
20,sae_diff,0.02231298324651105,0.999375,0.9999992187487793,1.1785130444551257,0.7275,0.7891947298682467,3.224513292312622,0.5814799070358276,0.5831257104873657,0.9955963492393494,
20,sae_acts_post,0.11507266078746449,0.985625,0.9991664049475079,1.1304202344077028,0.6525,0.7008675216880422,2.9206619262695312,,,,
20,sae_acts_and_error,0.02242301782750476,0.999375,0.9999992187487793,1.1799163691457344,0.7225,0.7888697217430435,3.230212688446045,0.5814799070358276,0.5831257104873657,0.9955963492393494,"[7558, 10152, 346, 11719, 14690, 2001]"
21,sae_input,0.022040891006921876,1.0,1.0,1.3850610738963385,0.735,0.7819127651060425,3.141017436981201,0.5892491936683655,0.5917701125144958,0.9930782914161682,
21,sae_diff,0.02161510947361307,1.0,1.0,1.2154776597113313,0.7125,0.7645558223289315,3.233035087585449,0.5892491936683655,0.5917701125144958,0.9930782914161682,
21,sae_acts_post,0.11586444574384995,0.98375,0.9992656066401661,1.1494898518477203,0.6625,0.7048069227691076,2.822115421295166,,,,
21,sae_acts_and_error,0.021780201875548445,1.0,1.0,1.2210266606440776,0.72,0.7644057623049219,3.2376983165740967,0.5892491936683655,0.5917701125144958,0.9930782914161682,"[11719, 14668, 9828, 7558, 15105, 14690]"
22,sae_input,0.022257629691176662,0.999375,0.9999992186511106,1.3191086160155965,0.71,0.7825596833588017,3.131486415863037,0.6043950319290161,0.608626127243042,0.9955046772956848,
22,sae_diff,0.02268360848601859,0.999375,0.9999992186511104,1.190859221157957,0.6775,0.7581853252836994,3.2331202030181885,0.6043950319290161,0.608626127243042,0.9955046772956848,
22,sae_acts_post,0.11819807687876743,0.9875,0.9992491237172204,1.0679075732975203,0.675,0.7284000100202911,2.9329633712768555,,,,
22,sae_acts_and_error,0.02277765049262987,0.999375,0.9999992186511106,1.20383627151719,0.6675,0.7568075352588994,3.2345776557922363,0.6043950319290161,0.608626127243042,0.9955046772956848,"[89, 14690, 216, 185, 7508, 2442]"
23,sae_input,0.021796670350010972,0.999375,0.9999992183970574,1.4267722697578529,0.7125,0.7708947143108962,3.0912814140319824,0.5809199810028076,0.5829381942749023,0.9941777586936951,
23,sae_diff,0.022329985412841237,0.999375,0.9999992183970573,1.2018934079397408,0.7225,0.7743446400241746,3.223175525665283,0.5809199810028076,0.5829381942749023,0.9941777586936951,
23,sae_acts_post,0.11916289595628776,0.9825,0.9990300307482598,1.029084848190267,0.6575,0.7298985167837626,2.899704694747925,,,,
23,sae_acts_and_error,0.022459584496840865,0.999375,0.9999992183970573,1.2076020314482139,0.72,0.7731610888670647,3.2280795574188232,0.5809199810028076,0.5829381942749023,0.9941777586936951,"[7663, 11719, 12155, 8589, 1469, 13152]"
24,sae_input,0.021276935306377674,1.0,1.0,1.1538973186328227,0.7175,0.7863577219497547,3.1286532878875732,0.585004448890686,0.590337336063385,0.9913520812988281,
24,sae_diff,0.021828467040873746,1.0,0.9999999999999999,1.1440372688401301,0.6975,0.7585577019317385,3.245072364807129,0.585004448890686,0.590337336063385,0.9913520812988281,
24,sae_acts_post,0.1156769391787724,0.9875,0.9993562137870254,1.0619862054499312,0.6625,0.727404664197778,2.825157403945923,,,,
24,sae_acts_and_error,0.022110764085329984,1.0,1.0,1.1495273213988368,0.685,0.7560304273846461,3.2537505626678467,0.585004448890686,0.590337336063385,0.9913520812988281,"[11719, 2442, 12155, 4339, 10337, 15498]"
25,sae_input,0.022518419206173965,0.999375,0.9999992187060521,1.365134536637699,0.7025,0.7770993894505054,3.131533622741699,0.591918408870697,0.5920460820198059,0.9942246079444885,
25,sae_diff,0.02314026220080149,0.999375,0.9999992187060522,1.124504646402414,0.6975,0.7700180162145933,3.2694733142852783,0.591918408870697,0.5920460820198059,0.9942246079444885,
25,sae_acts_post,0.1196557318097191,0.986875,0.9993429317899132,1.116113845167212,0.68,0.7249524572114904,2.873706102371216,,,,
25,sae_acts_and_error,0.023263836512777934,0.999375,0.9999992187060522,1.152416974400033,0.6975,0.7658893003703333,3.274960994720459,0.591918408870697,0.5920460820198059,0.9942246079444885,"[7558, 11719, 10152, 9588, 7569, 16223]"
26,sae_input,0.022024430832767193,0.999375,0.9999992186901809,1.2211572601454694,0.7075,0.7862882030487346,3.1211137771606445,0.5778768062591553,0.5790736079216003,0.9955805540084839,
26,sae_diff,0.02279750765505195,0.999375,0.9999992186901809,1.0090311958307858,0.715,0.7803809666841881,3.249263286590576,0.5778768062591553,0.5790736079216003,0.9955805540084839,
26,sae_acts_post,0.11608437392522014,0.98875,0.9993226043868983,1.0758022031017045,0.655,0.7285174338564743,2.9042279720306396,,,,
26,sae_acts_and_error,0.022952978739425298,0.999375,0.9999992186901809,1.0128029029977823,0.7,0.7780280844033941,3.254666328430176,0.5778768062591553,0.5790736079216003,0.9955805540084839,"[11719, 3160, 10535, 2243, 6491, 1050]"
27,sae_input,0.022041987890532813,0.999375,0.9999992187304682,1.3180963388173637,0.7375,0.7697078831532613,3.1227991580963135,0.6021701693534851,0.6044071316719055,0.9943840503692627,
27,sae_diff,0.022451308990592323,0.999375,0.9999992187304683,1.1194395486489574,0.7125,0.7654311724689875,3.245605230331421,0.6021701693534851,0.6044071316719055,0.9943840503692627,
27,sae_acts_post,0.11555878929041612,0.986875,0.9993929535738393,1.0449217516009568,0.6875,0.7452731092436975,2.914666175842285,,,,
27,sae_acts_and_error,0.02253366260477051,0.999375,0.9999992187304683,1.1239357077158305,0.7225,0.766031412565026,3.247361421585083,0.6021701693534851,0.6044071316719055,0.9943840503692627,"[11719, 14668, 12155, 7663, 4262, 15324]"
28,sae_input,0.021737582111294732,0.999375,0.9999992187451172,1.1750185156170005,0.7275,0.7946544654465446,3.1066479682922363,0.5895007848739624,0.5924961566925049,0.9952943921089172,
28,sae_diff,0.021758507248850957,0.999375,0.9999992187451171,1.132127346851927,0.715,0.7693269326932693,3.212709903717041,0.5895007848739624,0.5924961566925049,0.9952943921089172,
28,sae_acts_post,0.12058800414761672,0.98375,0.9988867117919487,0.925615636920849,0.6875,0.7543754375437544,2.8156702518463135,,,,
28,sae_acts_and_error,0.021886297621037398,0.999375,0.9999992187451171,1.1271454489118462,0.7125,0.77002700270027,3.218841075897217,0.5895007848739624,0.5924961566925049,0.9952943921089172,"[3309, 12155, 11719, 12006, 966, 7663]"
29,sae_input,0.023052739841563308,0.999375,0.9999992185436467,1.2714766508050017,0.73,0.7911425773894706,3.1554791927337646,0.5954715013504028,0.5981140732765198,0.9922270774841309,
29,sae_diff,0.023163376389004006,0.999375,0.9999992185436467,1.03561702322003,0.7225,0.7908413045115614,3.265272378921509,0.5954715013504028,0.5981140732765198,0.9922270774841309,
29,sae_acts_post,0.1161438882931705,0.984375,0.9992990336510735,1.1465727000369919,0.68,0.7232808616404308,2.939239740371704,,,,
29,sae_acts_and_error,0.023203325638993015,0.999375,0.9999992185436468,1.0575514086456883,0.725,0.7890336672441064,3.262850761413574,0.5954715013504028,0.5981140732765198,0.9922270774841309,"[11719, 6229, 7508, 1470, 2442, 14690]"
30,sae_input,0.023446727323889686,0.999375,0.99999921875,1.1400577540188666,0.7275,0.8086749999999999,3.1696150302886963,0.5883837342262268,0.5892433524131775,0.9929691553115845,
30,sae_diff,0.022873358293966098,0.999375,0.99999921875,1.1743748613793974,0.7025,0.7615250000000001,3.2449097633361816,0.5883837342262268,0.5892433524131775,0.9929691553115845,
30,sae_acts_post,0.12005551449630972,0.985,0.9989054687500001,1.0653755661502577,0.655,0.7338999999999999,2.866878032684326,,,,
30,sae_acts_and_error,0.02308045385867753,0.999375,0.99999921875,1.1980120377888546,0.7025,0.75955,3.2517476081848145,0.5883837342262268,0.5892433524131775,0.9929691553115845,"[10152, 11719, 11128, 4527, 15105, 8308]"
31,sae_input,0.022409764798280284,0.999375,0.9999992187304683,1.582211936365599,0.705,0.7462234893957582,3.124336004257202,0.5960631966590881,0.598486602306366,0.9938884973526001,
31,sae_diff,0.022036098734775758,0.999375,0.9999992187304683,1.4287990904401362,0.69,0.7275160064025611,3.19700026512146,0.5960631966590881,0.598486602306366,0.9938884973526001,
31,sae_acts_post,0.11858301611579003,0.985,0.99911013400335,1.045783787944564,0.655,0.7282412965186076,2.8702476024627686,,,,
31,sae_acts_and_error,0.022072497370105373,0.999375,0.9999992187304684,1.448233311382674,0.6875,0.7278911564625851,3.195413589477539,0.5960631966590881,0.598486602306366,0.9938884973526001,"[5867, 216, 9732, 6491, 11719, 2442]"
32,sae_input,0.019462047835325343,1.0,0.9999999999999999,1.5224233676278913,0.7025,0.7522752275227523,3.026623010635376,0.6118146181106567,0.614767849445343,0.9938496947288513,
32,sae_diff,0.02064841133074156,1.0,1.0,1.2359432129527503,0.6875,0.7396739673967396,3.1832902431488037,0.6118146181106567,0.614767849445343,0.9938496947288513,
32,sae_acts_post,0.1152358650846672,0.98625,0.9994156213476334,1.113501577295252,0.665,0.7089458945894589,2.848676919937134,,,,
32,sae_acts_and_error,0.020772660479325224,1.0,1.0,1.2420646904945114,0.6925,0.7392239223922392,3.1896979808807373,0.6118146181106567,0.614767849445343,0.9938496947288513,"[2640, 11719, 10685, 11128, 2327, 14690]"
33,sae_input,0.0220086865050635,0.999375,1.0,1.2397161015957636,0.745,0.7985249999999999,3.1013588905334473,0.5953221917152405,0.5962165594100952,0.992500901222229,
33,sae_diff,0.02194484964307624,0.999375,1.0,1.1265011550868709,0.7125,0.7690250000000001,3.2140707969665527,0.5953221917152405,0.5962165594100952,0.992500901222229,
33,sae_acts_post,0.11845713132037776,0.98375,0.999028125,1.0903738707028645,0.7025,0.736025,2.734158992767334,,,,
33,sae_acts_and_error,0.021934976118962765,0.999375,0.9999984375,1.1480948718901351,0.71,0.765075,3.2114462852478027,0.5953221917152405,0.5962165594100952,0.992500901222229,"[11719, 14690, 13152, 3160, 2442, 7080]"
34,sae_input,0.021236620612247636,0.999375,0.999999218690181,1.5036587129621575,0.7125,0.7596806087457135,3.0893771648406982,0.5988745093345642,0.6022633910179138,0.9920629262924194,
34,sae_diff,0.021693581360706045,0.999375,0.999999218690181,1.2831331464061446,0.68,0.751420490100373,3.204681158065796,0.5988745093345642,0.6022633910179138,0.9920629262924194,
34,sae_acts_post,0.11772738693176737,0.989375,0.9992022826747674,1.0494662556355145,0.685,0.7456634377111963,2.862361192703247,,,,
34,sae_acts_and_error,0.0218838148630965,0.999375,0.999999218690181,1.2951082439976929,0.6775,0.7514705514254962,3.211061477661133,0.5988745093345642,0.6022633910179138,0.9920629262924194,"[14690, 811, 2442, 89, 376, 11719]"
35,sae_input,0.020990512337577715,1.0,1.0,1.1886235313768745,0.7175,0.7816719044626022,3.115339517593384,0.5879834294319153,0.5911047458648682,0.9935718178749084,
35,sae_diff,0.02151239308041788,1.0,1.0,1.1205134151397118,0.69,0.7575612822124449,3.23169207572937,0.5879834294319153,0.5911047458648682,0.9935718178749084,
35,sae_acts_post,0.1162636874140801,0.988125,0.99915439021531,1.2583671390839748,0.6425,0.6889000628535513,2.8208065032958984,,,,
35,sae_acts_and_error,0.021585098793404523,1.0,1.0,1.143453274200976,0.6825,0.7546951602765557,3.232776641845703,0.5879834294319153,0.5911047458648682,0.9935718178749084,"[11719, 12155, 1469, 15129, 4259, 13152]"
36,sae_input,0.021937120655258067,0.999375,0.9999992182614135,1.457457962384625,0.6925,0.7599242424242423,3.1006221771240234,0.5930163264274597,0.5954136252403259,0.9937273263931274,
36,sae_diff,0.02290743020510185,0.999375,0.9999992182614134,1.2388323551069447,0.6725,0.752070707070707,3.234741687774658,0.5930163264274597,0.5954136252403259,0.9937273263931274,
36,sae_acts_post,0.11550821314936055,0.985,0.9993550656660413,1.2460695639025374,0.655,0.6947222222222222,2.8262205123901367,,,,
36,sae_acts_and_error,0.02314847282315318,0.999375,0.9999992182614135,1.2461952529782507,0.6625,0.7510606060606061,3.2459592819213867,0.5930163264274597,0.5954136252403259,0.9937273263931274,"[9828, 4043, 7558, 7, 12594, 11719]"
37,sae_input,0.02124957780237863,0.999375,0.99999921875,1.5161670686694415,0.6925,0.733825,3.0676863193511963,0.6023290753364563,0.6060351729393005,0.9920246005058289,
37,sae_diff,0.021969665362133996,0.999375,0.99999921875,1.3028955231483752,0.7025,0.7406250000000001,3.199263334274292,0.6023290753364563,0.6060351729393005,0.9920246005058289,
37,sae_acts_post,0.1134213998540745,0.99125,0.99934296875,1.1503939899077715,0.6625,0.71035,2.8869690895080566,,,,
