Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
7,sae_acts_post,0.06323772798016206,1.0,1.0,1.2836980725676082,0.684,0.7365529207634471,2.685605049133301,,,,
7,sae_acts_and_error,0.011253330758587676,1.0,1.0,1.6365612047024385,0.674,0.7166795193110983,2.916553497314453,0.5201770663261414,0.5225115418434143,0.9978893995285034,"[14132, 4810, 9620, 5575, 3672, 9118]"
8,sae_input,0.008121286899349642,1.0,0.9999999999999999,1.8736590844459888,0.698,0.7485397897297212,2.516033172607422,0.507266640663147,0.5083904266357422,0.9973797798156738,
8,sae_diff,0.01137965752067722,1.0,1.0,1.3478342351449186,0.722,0.7621737530204349,2.9226465225219727,0.507266640663147,0.5083904266357422,0.9973797798156738,
8,sae_acts_post,0.06003822403870123,0.9995,0.999998999991,1.1840327237203137,0.674,0.7429709878222464,2.5805814266204834,,,,
8,sae_acts_and_error,0.011305556080451175,1.0,1.0,1.348154171731489,0.714,0.7629738682370261,2.9139981269836426,0.507266640663147,0.5083904266357422,0.9973797798156738,"[13354, 3935, 14788, 1335, 14132, 8199]"
9,sae_input,0.007795616710457745,1.0,1.0,1.9764235048000218,0.704,0.7368985841501697,2.480339527130127,0.5158190727233887,0.5183469653129578,0.9985039234161377,
9,sae_diff,0.010766626109750259,1.0,1.0,1.5025128338748976,0.662,0.73620987891601,2.8739988803863525,0.5158190727233887,0.5183469653129578,0.9985039234161377,
9,sae_acts_post,0.06073094982045345,0.999,0.9999959997439836,1.3216035678757703,0.676,0.7265199564353898,2.5721986293792725,,,,
9,sae_acts_and_error,0.01074292731873156,1.0,1.0,1.499461353831505,0.66,0.736674354539048,2.8705086708068848,0.5158190727233887,0.5183469653129578,0.9985039234161377,"[7985, 3672, 14132, 16120, 6355, 15003]"
10,sae_input,0.008117961042648014,1.0,1.0,1.6326978404020724,0.722,0.7794270708235257,2.5210022926330566,0.5305148363113403,0.5348687171936035,0.996711254119873,
10,sae_diff,0.011256486317778574,1.0,1.0,1.546045443051622,0.68,0.735712798834286,2.9200754165649414,0.5305148363113403,0.5348687171936035,0.996711254119873,
10,sae_acts_post,0.06515026591840435,0.9985,0.9999889994609736,1.1749608452478746,0.682,0.739699924740997,2.5435545444488525,,,,
10,sae_acts_and_error,0.011195878137630098,1.0,1.0,1.5453420538426115,0.682,0.7348641334806488,2.9119555950164795,0.5305148363113403,0.5348687171936035,0.996711254119873,"[8161, 579, 14132, 10970, 7985, 1245]"
11,sae_input,0.007776933048742431,1.0,1.0,1.5086339205028867,0.748,0.7949816303284081,2.4838500022888184,0.511337161064148,0.5138953328132629,0.9975365400314331,
11,sae_diff,0.01110798442872082,1.0,0.9999999999999999,1.4191032796423277,0.72,0.7636328632622611,2.902188539505005,0.511337161064148,0.5138953328132629,0.9975365400314331,
11,sae_acts_post,0.06139624269042571,0.9985,0.9999969994929142,1.2167935237305074,0.702,0.7396800949768174,2.5879321098327637,,,,
11,sae_acts_and_error,0.011116336485183951,1.0,1.0,1.4190337424863015,0.72,0.7641622948452615,2.90195369720459,0.511337161064148,0.5138953328132629,0.9975365400314331,"[14132, 7985, 3935, 6355, 1360, 3515]"
12,sae_input,0.008311932273286759,1.0,1.0,1.6634565487188957,0.72,0.7620329041718366,2.5382864475250244,0.5304977893829346,0.5340004563331604,0.9950448274612427,
12,sae_diff,0.011336294319619857,1.0,1.0,1.5205143532789114,0.668,0.7344784801559806,2.9169042110443115,0.5304977893829346,0.5340004563331604,0.9950448274612427,
12,sae_acts_post,0.06357932453245174,0.9995,0.9999909960292489,1.0909170829224741,0.72,0.7659001917530093,2.625509262084961,,,,
12,sae_acts_and_error,0.011109761193343335,1.0,1.0,1.4942089387727016,0.67,0.7377656745999774,2.8944361209869385,0.5304977893829346,0.5340004563331604,0.9950448274612427,"[7985, 1002, 13354, 2331, 1335, 4946]"
13,sae_input,0.007980594377643573,1.0,1.0,1.5463215357513505,0.728,0.7821245139922238,2.505446672439575,0.5046160817146301,0.5061535239219666,0.9988619089126587,
13,sae_diff,0.011344138292348146,1.0,1.0,1.3448561145910733,0.712,0.7723643578297253,2.9288806915283203,0.5046160817146301,0.5061535239219666,0.9988619089126587,
13,sae_acts_post,0.05922334136307087,0.999,1.0,1.1408833242451464,0.692,0.7427798844781516,2.586937189102173,,,,
13,sae_acts_and_error,0.01132511127355408,1.0,1.0,1.3531084452702788,0.71,0.7707483319733116,2.9272327423095703,0.5046160817146301,0.5061535239219666,0.9988619089126587,"[3935, 2978, 2719, 13354, 13347, 1002]"
14,sae_input,0.008234914879148523,1.0,1.0,1.9166675732797243,0.694,0.7351077313054499,2.5368714332580566,0.5309781432151794,0.5310534834861755,0.9965951442718506,
14,sae_diff,0.01112165383663257,1.0,1.0,1.554658526269016,0.658,0.7216954645361058,2.90570330619812,0.5309781432151794,0.5310534834861755,0.9965951442718506,
14,sae_acts_post,0.06522055363970378,0.9995,0.9999979996619429,1.0540610770008343,0.692,0.7670019733359003,2.5957729816436768,,,,
14,sae_acts_and_error,0.01113333421604532,1.0,1.0,1.5652779341266891,0.658,0.7198183889236496,2.906867742538452,0.5309781432151794,0.5310534834861755,0.9965951442718506,"[5575, 9666, 10403, 6373, 6856, 3504]"
15,sae_input,0.00770065350951155,1.0,1.0,1.7240631173956327,0.692,0.7512920206723308,2.4664387702941895,0.5295259356498718,0.5317493677139282,0.9983546733856201,
15,sae_diff,0.011389231316113507,1.0,0.9999999999999999,1.4077079494573905,0.708,0.7587641402262435,2.9312093257904053,0.5295259356498718,0.5317493677139282,0.9983546733856201,
15,sae_acts_post,0.062142787683360665,0.9995,0.999998999999,1.2750412875566952,0.666,0.7169714715435447,2.5834128856658936,,,,
15,sae_acts_and_error,0.011381723176313141,1.0,1.0,1.4222534718052715,0.706,0.7573721179538873,2.9305472373962402,0.5295259356498718,0.5317493677139282,0.9983546733856201,"[9666, 13716, 14132, 13354, 3935, 6373]"
16,sae_input,0.008532393395089145,1.0,1.0,1.759261982221597,0.686,0.7351031597172125,2.556696653366089,0.5199389457702637,0.5222049951553345,0.9977325201034546,
16,sae_diff,0.01137791367709966,1.0,1.0,1.3906051874060317,0.682,0.7431667708684011,2.9273793697357178,0.5199389457702637,0.5222049951553345,0.9977325201034546,
16,sae_acts_post,0.061685747488627186,0.9995,0.9999969996369561,1.2269996825767726,0.69,0.7307106558296863,2.590745449066162,,,,
16,sae_acts_and_error,0.011389881617959834,1.0,1.0,1.380236897567767,0.676,0.7449622469100176,2.927988052368164,0.5199389457702637,0.5222049951553345,0.9977325201034546,"[9666, 1002, 13003, 7985, 5575, 690]"
17,sae_input,0.007999975826145117,1.0,1.0,1.8439235564594127,0.688,0.7412954429083461,2.5026562213897705,0.5075517892837524,0.509044885635376,0.9982643127441406,
17,sae_diff,0.01123057998343122,1.0,1.0,1.700803779693783,0.654,0.7013088837685613,2.9072556495666504,0.5075517892837524,0.509044885635376,0.9982643127441406,
17,sae_acts_post,0.06072147212154682,1.0,1.0,1.2732733129477072,0.692,0.7223182283666154,2.6082077026367188,,,,
17,sae_acts_and_error,0.011237312631958382,1.0,1.0,1.7138388408095993,0.652,0.7004768305171529,2.9076545238494873,0.5075517892837524,0.509044885635376,0.9982643127441406,"[9118, 13354, 14132, 5405, 10744, 10403]"
18,sae_input,0.007975382469891197,1.0,1.0,1.8081611308347811,0.71,0.7550104935997052,2.5053627490997314,0.5272275805473328,0.5323731899261475,0.9956825971603394,
18,sae_diff,0.011252960767265481,1.0,1.0,1.5358559153128735,0.66,0.7328377577340233,2.91996169090271,0.5272275805473328,0.5323731899261475,0.9956825971603394,
18,sae_acts_post,0.0647072949026755,0.999,0.9999909992709408,1.196660348198148,0.698,0.7440362710072252,2.558156967163086,,,,
18,sae_acts_and_error,0.01115812734702567,1.0,1.0,1.5288595999810215,0.666,0.7355132251397811,2.9097561836242676,0.5272275805473328,0.5323731899261475,0.9956825971603394,"[6034, 13354, 14132, 4946, 579, 4269]"
19,sae_input,0.00758539850090974,1.0,0.9999999999999999,1.9266463094075839,0.68,0.7345590117767536,2.461564540863037,0.49452802538871765,0.49792081117630005,0.9980615377426147,
19,sae_diff,0.011280234496227805,1.0,1.0,1.5278417379772293,0.664,0.7282226062467998,2.916149616241455,0.49452802538871765,0.49792081117630005,0.9980615377426147,
19,sae_acts_post,0.0620794396274692,0.999,0.9999969999880001,1.320897350240167,0.668,0.7051331285202255,2.5785365104675293,,,,
19,sae_acts_and_error,0.011288395320759871,1.0,1.0,1.529911312488256,0.666,0.7278065796210957,2.915186882019043,0.49452802538871765,0.49792081117630005,0.9980615377426147,"[14132, 14541, 2413, 13504, 14788, 7985]"
20,sae_input,0.00788866992769162,1.0,1.0,1.6371629205041125,0.688,0.7531005748982624,2.4965054988861084,0.5229588747024536,0.5247819423675537,0.9973511099815369,
